,coefs
qu’_on,0.015253320533328153
et_il,0.0171451262407143
à_un,0.006604534441375956
vous_avoir,0.006986482664142278
de_mon,-0.008065026212611383
c’_éter,0.008518002924500861
avoir_été,-0.003088931744948367
un_peu,-0.006063879978786329
il_falloir,0.006149313042505439
ce_que,0.0022582315625720058
qui_avoir,-0.024264516952677173
le_main,0.011084381720789328
de_tout,0.0008389805556254307
je_me,0.0033181187630863316
être_-ce,0.0008916716868469046
avoir_le,-0.015606797661851537
être_le,0.005031208742117254
et_je,-0.00824548097053755
dire_il,-0.016719902872637405
il_s’,0.002843227863413962
m’_avoir,-0.0063052354313100035
pas_de,-0.009895116717682256
par_un,0.01020027570886603
-_être,0.011031043625274618
je_n’,0.008426373800215973
pouvoir_-,0.013985612963352306
qu’_un,-0.0062668630589169105
faire_un,0.01755452586305042
pas_le,-0.0008251914218387799
avoir_faire,-0.004692296697404158
le_porte,0.01407913642742949
que_ce,0.007164512558309724
sur_son,-0.0008786200905049068
ce_qui,0.0023209890493746167
avec_le,0.016938552401304215
dans_l’,-0.0004603507601132561
il_éter,0.003995288390887232
-t_il,0.010535488686991737
je_le,-0.020111300285930042
ne_savoir,-0.0008536234341967701
que_j’,-0.004762067975476762
le_tête,0.02753284618868679
un_de,0.013656136195957083
le_jeune,0.006545229799156419
de_lui,-0.024430228007256298
et_son,-0.006330475261525832
ne_être,0.008323219635062273
tout_à,-0.01830449718000645
et_que,-0.0014025198696083184
dans_ce,0.01784489966685603
lui_ne,0.010718869136497205
lui_être,0.004104766423847804
tout_ce,-0.0007629383892831659
qui_se,-0.02425541068353409
de_un,0.012286561124223678
n’_éter,0.0011415512084098397
sous_le,-0.03606025865066452
sur_un,0.021372838158598972
s’_il,0.006701441310762591
et_un,-0.02736073759353834
lui_se,-0.005199499398045064
dire_le,0.019029260958230987
et_lui,0.04064791214690979
ce_qu’,-0.0018750704511720112
en_avoir,0.00047620488222451803
n’_y,0.011429895703637517
et_qui,-0.0002436013648909707
dont_le,0.01889697479013664
il_le,-0.025825931300552052
lui_dire,-0.008763825513611621
-_même,0.0030125752518063834
l’_autre,0.006892507800861887
mais_il,0.001115798917216366
on_ne,-0.004957004615311227
de_se,-0.00022418180743430334
lui_le,-0.014995255427311244
qui_être,-0.01571210851530202
le_oeil,0.0003280349702454462
que_l’,-0.017498296110446072
venir_de,-0.005521378603438539
faire_le,-0.012216574436850466
un_homme,0.0034985877539385314
et_l’,0.003481634082427875
et_se,-0.00919170743835767
un_petit,0.014265553139922086
de_leur,-0.012152297640903083
le_petit,-0.001580160674791896
éter_un,0.0022167806123004857
pas_un,-0.0016406264821883071
vers_le,0.011850671575146812
que_nous,-0.006313622423361943
que_tu,0.0014621837752446035
qui_le,-0.007221948027897992
il_en,-0.0031114687751642393
celui_qui,0.00530350886390385
et_à,-0.030845140682547234
comme_le,0.006936885711624547
celui_de,-0.008486725597369274
qui_ne,-0.023748555981350845
que_son,-0.0021568181066362983
ce_n’,0.01422137492784304
ne_le,0.010649860050976241
dire_que,0.0035809442316698456
éter_pas,0.0080020985393143
nous_avoir,0.0074314206976711285
le_nuit,0.017536938906593608
lui_-,-0.0008881479461122363
il_me,-0.005301075538347558
pour_lui,0.012205437391634641
ne_se,0.016668391111374678
avoir_de,0.012926665514476979
-_là,0.01903931077193113
avoir_dire,-0.004019379620750295
avoir_avoir,0.017440474134954767
lui_éter,0.009460105255071962
le_maison,-0.011325374372448651
et_d’,-0.009354812472394445
de_vous,-0.02105408656052621
à_mon,0.0015829049942908432
de_plus,0.0019380467192453732
à_lui,-0.005099577541052075
le_vie,0.010645634493191709
un_autre,-0.009111234852096545
qui_s’,-0.007909437052990725
le_même,0.0011817331335224818
on_avoir,-0.018813711942913047
un_grand,0.005045691324436867
le_grand,0.0036642566164576352
mais_le,-0.0009836177634815278
s’_éter,-0.029139955859726337
jusqu’_à,-0.006414009997230181
lui_faire,0.018178020427831648
s’_en,-0.014871124657931702
n’_en,0.018916449227886066
que_il,-0.004320493044539052
s’_écrier,0.035812270078611
ne_pas,0.024510572023259066
il_lui,-0.0017112296189347824
eh_bien,0.0052633477130766305
mettre_à,-0.0035423665898260937
quelque_chose,0.006784788440282868
dire_lui,-0.014509286219168268
le_autre,0.011999379008437271
ne_me,0.01979995999686381
lui_n’,-0.004869455667309872
où_il,-0.0016898462221360455
sans_doute,0.027521802726190574
avec_son,0.0017248111166943247
avoir_voir,-0.0028403791691265588
l’_un,0.013329051719992642
vous_ne,0.010974507843978772
le_monde,-0.022277683656044028
plus_de,-0.018347377611125874
pas_à,-0.01166962389522376
vous_le,-0.005588544410753188
je_vouloir,-0.002741994516401245
et_qu’,0.002419687452938366
que_de,0.006371468356877313
le_voir,0.010091178713367666
l’_on,-0.0021221831282853296
-_tu,-0.0010452369511170568
se_faire,-0.0037294792488122806
avoir_pouvoir,-0.00828263873985528
à_tout,-0.007663034836023889
d’_être,0.013402649130101245
se_mettre,0.014580930274235397
–_je,-0.007654729611906292
ne_vouloir,-0.00556613163744011
pour_un,-0.00037492688139227875
prendre_le,0.004378008418368971
et_ce,-0.005541741168414429
le_femme,0.004699014136225347
qui_lui,-0.030499425662928754
le_rue,0.0019187544217284976
coup_de,0.0015297574549337288
l’_air,0.006443582997919438
mais_je,-0.014028803771352141
lui_s’,-0.006603219269531025
je_l’,-0.006884115333722581
le_temps,0.0019435890603048157
-ce_que,0.005027992602469747
d’_lui,0.013973590493875502
lui_et,-0.016276999911459047
quand_il,0.010724745847942196
éter_le,0.003791310680603598
le_vieux,-0.015237212100067534
il_faire,0.02470156418404651
s’_être,0.012039394857617297
le_faire,0.00893122815332104
je_aller,-0.02864176834876535
autour_de,-0.0048210569544222875
être_à,-0.0006681672679259667
parce_que,-0.007992862828886373
qu’_à,-0.001635281105985164
avoir_jamais,0.006828743823281046
me_faire,-0.006875365633289581
de_votre,-0.014765727249551377
n'_avoir,0.004622537974048483
être_bien,0.006162077567859358
avoir_l’,-0.006936628183884028
qui_n’,-0.022575975073400704
jeune_fille,-0.007123343867449696
en_être,-0.03949325734151948
le_jour,-0.0029105415635052585
un_voix,0.02263376965882211
d’_autre,-0.02379339254541651
me_dire,-0.009744051001272739
si_je,-0.00023342690013560842
être_de,0.010895726041336297
à_coup,-0.01768088406726308
avoir_plus,0.013234285926220175
faire_de,-0.017367502816488637
si_vous,0.010390503585997088
au_milieu,0.015422232251606868
se_trouver,-0.005102819254497403
bien_que,0.00900762226891771
où_le,-0.00330758384107197
de_ne,0.005972511774225918
je_m’,-0.008492027870468622
voir_le,0.010338605100482966
et_s’,-0.004641627246555171
le_comte,-0.004603338833249048
le_mort,0.02088156533503136
l’_homme,-0.01195411367196471
ne_vous,0.0004278469882743029
lui_en,-0.007398848642178741
tout_son,0.0057327830326620935
son_main,-0.014935215680982345
un_femme,-0.005058405034527966
en_ce,-0.013818632891217415
jeune_homme,0.006598208793640338
que_c’,0.00735395589762475
tout_de,-0.00028928669598544097
en_lui,0.009012772012432734
on_le,-0.016196415602119638
vous_dire,0.02138326443946945
nous_être,0.011327342007468802
de_me,-0.0083488767078518
il_aller,0.009460215938328052
que_lui,0.0034387235274663023
savoir_pas,-0.024914080829600622
comme_il,0.0036000936477060797
devant_le,0.012760203524854363
ne_s’,0.003652512328475535
le_bras,0.009827942143685157
et_en,0.005314726926380357
milieu_de,0.014937275033864484
dans_mon,-0.02683524319429008
bout_de,-0.00775740078340933
moi_je,-0.014741525403068053
de_notre,-0.014608126854743914
et_tout,-0.0023065189758444344
à_se,0.002687014161226616
le_premier,-0.020786618510539437
ne_l’,-0.009070984057582939
entre_le,-0.004352954238964592
son_oeil,-0.03439842626753321
et_vous,6.252372533567616e-05
ce_moment,0.00847527897080491
sur_l’,0.0013734448235125424
de_moi,0.028946597130910096
l’_heure,0.0032571561454183325
vouloir_pas,-0.009940335273562926
d’_abord,0.03152042111466924
qui_l’,-0.023077065208411695
de_temps,0.003294372413207558
je_lui,-0.0031587477772914204
plus_que,-0.02205613186890133
je_avoir,0.014632990757047333
un_coup,0.022259075939530245
j’_éter,0.016263684613331213
de_nouveau,0.013131210552521604
être_plus,0.006311745470974106
peu_de,-0.002116472192167025
tu_avoir,-0.018175055537972714
le_chambre,-0.0049358700521811485
un_jour,0.005389156530444669
d’_ailleurs,0.009128626206014585
côté_de,0.009051432714940164
au_fond,0.0013414154939257335
ce_homme,-0.0056862236195104835
le_roi,0.0133170502267907
je_savoir,-0.016869257985797127
j’_en,-0.02403423697324015
sortir_de,-0.006260560605766865
vous_me,0.021004729799468047
de_faire,-0.00397329391919145
je_croire,0.014610577051522765
et_si,0.015518679140045065
prendre_un,-0.001493723286202129
avec_lui,0.012983967744056522
le_premièr,0.013074865904841818
être_que,0.004423730874371697
un_fois,0.02113973115159288
qu’_être,-0.0005515544960319705
m._de,-0.012464126216709457
en_se,-0.01110295219173946
je_te,-0.006457596544286367
contre_le,0.023021376927971134
qui_me,-0.008083017482651231
et_ne,0.015067652015382772
lui_lui,-0.0115209716607511
et_puis,0.009323054740317072
pouvoir_pas,-0.0003994169341312545
le_marquis,0.005405344889164084
à_peine,0.01950518018584577
on_pouvoir,0.003409809110930119
près_de,0.015500610390034041
fond_de,0.010069298803580573
croire_que,-0.004400165206412786
-t_lui,-0.020298830569562526
que_un,0.011407220235372112
de_grand,0.025969864459872767
me_être,-0.004824528823349816
de_monde,0.004278988252199079
si_lui,-0.02523565091051483
que_tout,-0.0085938248672294
ou_de,-0.011493272062245685
vous_n’,0.009439738779273982
le_homme,0.009847845333068138
au_bout,-0.025039403101281006
se_être,0.011739504801364091
mais_lui,-0.0028264322134137192
sur_ce,0.01184948136295379
avoir_rien,0.0030250052876858143
dont_il,0.009508013481966617
un_instant,0.0033789386047388356
se_lever,-0.015001126021082185
porte_de,0.00067224582596032
homme_qui,-0.011411637892115224
–_et,0.02893983309286456
en_effet,-0.0005113247472388776
d’_avoir,-0.01844769917655341
de_s’,-0.02406138036873398
le_bon,-0.00863162423217115
il_m’,-0.004999409052678912
comme_si,-0.0017998636807456784
heure_de,0.0061855538312952174
un_air,0.017041624348592757
être_il,-0.005059890981917169
avoir_prendre,-0.005163268766027814
si_le,0.011982955509449417
sur_lui,0.016045541615552668
ne_m’,0.012280778519402962
mon_père,0.0116719073358936
pas_que,-0.012723767117847876
il_l’,0.008595421298447993
dire_qu’,-0.014069929075526795
à_faire,-0.015650604305759937
le_terre,-0.005495343393243714
son_mère,0.006935415313964213
tu_être,-0.0043117796405245275
de_bon,-0.028672949936256308
nom_de,0.019160974970249846
vous_vous,0.013800225132724013
que_mon,-0.0053381996156127735
savoir_que,-0.0020037281571281774
à_vous,0.016495588882348373
vous_faire,-0.010333793627380225
ne_lui,-0.00680104432572074
s’_était,-0.005801805327053889
chez_lui,0.0119484132166785
-ce_pas,-0.002167923497384278
tandis_que,-0.007537560213494378
avoir_bien,-0.0014329434592060244
un_seul,-0.018268044978065764
plus_tard,0.016096938202136694
pour_l’,-0.0027669528292920565
à_travers,0.019345192568627666
mais_ce,0.01977659855983651
je_pouvoir,-0.01592769321031422
et_comme,0.04671483343683411
lui_il,-0.004518296866958136
Monsieur_le,-0.010406144452847507
se_dire,0.00155011692910599
qui_éter,-0.02823311407603349
m’_en,-0.001095912800196835
pour_moi,-0.008029507192117086
besoin_de,0.01392651769728174
avoir_à,-0.0023994139639384945
par_son,0.0018872320961783491
vous_êtes,-0.0017512097057427714
le_pauvre,-0.027190956253159634
à_peu,0.0034522738609460047
on_se,0.004837923449788073
vous_en,0.003356683712753986
par_l’,0.020282343795835475
je_voir,-0.009092339648976397
un_bon,-0.00854336292031685
temps_de,0.007331224058898084
son_père,0.018398169278342553
un_mot,-0.0010036626173436415
être_en,-0.010750068695166494
en_faire,-0.014502988424712345
tu_ne,0.012267352986651783
le_cœur,0.004075197700665668
le_table,0.0044706430472145784
être_tout,0.016764097077931365
à_leur,-0.018122692984207267
son_femme,0.013305797389402858
ouvrir_le,0.0018566480739629688
avoir_tout,-0.030586031289767234
il_pouvoir,-0.009726143928611996
de_même,-0.0013116908874494257
un_heure,-0.0077215658830593874
ne_faire,-2.039724120175318e-05
lui_un,0.003172493812395289
donner_un,0.014591539640404822
pas_d’,-0.005601536814051811
et_moi,-0.05477702845070584
qui_faire,-0.0009189880324675773
dire_à,0.008865895027134026
rien_de,0.0224204437466233
en_le,-0.004587617976821205
à_votre,0.0062094475653658495
au_moment,-0.019277575769169452
jusqu’_au,0.030540515436282785
pour_vous,0.013338301766157412
le_salle,0.001009251709400525
vous_savoir,-0.015191705319422084
vous_êter,0.005953146991774718
sorte_de,-0.004184640895352312
qui_vous,0.002746936575911413
on_n’,-0.003989305687282074
l’_eau,0.00814865280454528
avant_de,0.005008582388977328
puis_il,0.00992601516612446
le_fenêtre,-0.0037254808220493715
le_nom,0.00783811612235584
à_moi,0.02431464848822409
après_avoir,-0.006893181247397671
l’_amour,0.003755052235180454
mettre_en,0.022050535778105857
il_vous,-0.002770068698781002
le_voix,-0.005163633794153577
après_le,-0.004327629474008759
et_j’,0.0021701682392011594
parce_qu’,-0.02099784634693286
et_nous,0.00962513254715523
un_moment,0.019145105502365627
main_de,0.014636669954599313
–_oui,-0.013407917566778237
mon_ami,-0.026272121209110894
quand_le,-0.008255340743752683
le_regarder,-0.006344359304791285
s’_y,0.005179208478972975
il_venir,0.024969815451218073
pour_se,-0.012084010631326044
qui_venir,-0.009674402442003585
pas_encore,0.019588841131221252
qui_m’,0.002701090769006261
en_aller,0.018968998106278497
avoir_-t,0.0012568920255942666
un_sorte,-0.016626547878115752
ne_voir,-0.006106519176299234
point_de,0.014702631130454225
se_sentir,-0.007531387836976559
il_n',0.004343936025748796
car_il,0.013203393350354075
tout_en,0.005273469417771752
le_seul,0.017859771521135742
le_cour,-0.0065522580391892925
et_dans,0.012902920257241867
nous_nous,0.0097597269555862
le_mer,0.004963183716227411
le_avoir,-0.011635635193933645
de_celui,0.0025795051878491006
dire_je,0.005510476926264423
de_suite,-0.0010621560336372244
quelqu’_un,-0.007060725624230126
son_bras,-0.0024311857861142416
homme_de,-0.007499109358060664
avoir_dû,-0.007267788997155586
se_passer,-0.0034303459933886188
tout_cela,-0.012075366334335091
le_place,0.005998850180089391
le_route,0.0038868568509881373
un_jeune,0.007111790107274204
ce_soir,-0.01013650415439667
vouloir_vous,-0.009277937123393238
le_soir,0.014687023393496817
je_faire,0.011136232363336326
le_visage,-0.005897527986381385
un_chose,0.028379648116027077
à_pari,-0.010582849181292903
au_moins,-0.008261173431677338
qu'_il,0.0025800952584218674
vous_vouloir,0.00516215625263701
il_vouloir,-0.015215497311188656
encore_un,0.031139960458166253
un_regard,0.0050710137800419
où_lui,0.012010537932855316
mon_mère,0.015610626929593125
vous_voir,0.0002596816551484315
chez_le,-0.022056724328321026
plein_de,0.02096437350681283
de_ton,0.010994908269024483
le_chose,-0.017143253271495115
le_ville,0.008515185691055251
comme_lui,0.020488782267531227
tant_de,-0.0032797099331065608
en_face,-0.01065832033995155
d’_or,-0.005454939894696093
son_vie,0.006999301303762127
de_nous,-0.019508805802472426
celui_-,0.0038382991381831853
lui_l’,-0.005927573161603169
lui_donner,0.0078135094249558
devoir_être,-0.0046489641729656065
et_pour,0.02064874248109154
quand_on,0.03642552256701512
en_un,-0.03888504671991598
de_petit,0.010750719308201578
au-dessus_de,0.018119697616804868
rue_de,0.020005964631508374
vous_m’,-0.011039202927675336
nous_ne,0.013520870627222709
avec_ce,-0.002401734263575754
et_c’,-0.008318796316904097
le_lendemain,-0.029334420605044858
être_là,-0.003478763642323099
à_qui,0.003784073194589933
parler_de,0.015145423346351612
–_le,-0.0023449547608768782
et_sans,-0.01541062448568562
falloir_que,0.008165108394471548
femme_de,0.008324481905116756
devant_lui,-0.003827361620312644
le_père,-0.005054136588740788
moment_où,-0.0020407142816470567
avoir_déjà,-0.013591644641410395
être_vrai,0.0006857653076721722
le_fin,-0.016089807448800467
le_dire,-0.0022158497461353148
l'_avoir,-0.005335015191807162
avoir_vous,-0.01690726495392761
–_mais,0.008283430833299582
air_de,-0.01396610548754068
quand_lui,-0.02779950202154984
avoir_toujours,0.012921533878443565
ce_mot,0.013588969438747614
mon_cher,0.025124780290070606
le_ciel,0.02048850651686256
à_celui,0.008666941417464838
de_quelque,0.007537779154703429
avoir_ce,-0.02582649911657767
le_long,0.019459588755753786
essayer_de,0.0036254764875627665
ce_éter,0.0050997465190701
son_fille,-0.00965165535232197
dire_un,0.012024920932401649
faire_pas,-0.0033183422890127033
dans_tout,0.0046946617571111265
avoir_vouloir,-0.018179309852964867
entrer_dans,-0.022049472484167713
finir_par,-0.03000212696757954
si_tu,-0.02036141774889642
voir_un,0.015553223626858096
pouvoir_le,-0.014419926588358476
se_tenir,0.005408102068036344
de_bois,-0.011666562111548507
quand_je,-0.008323992342620655
plus_le,0.0011810079299600389
pouvoir_être,0.00046489458157751747
–_il,-0.016796245165012186
mettre_le,-0.017233817982544253
de_jour,0.02196775082093911
pouvoir_se,-0.0025459484299405356
pour_que,0.02229423326227912
jour_de,-0.007597983866357391
son_visage,-0.0039308932639351086
son_mari,-0.016572117111190263
le_reine,-0.0014497673027046097
un_cri,0.010637696676050079
pas_ce,-0.007550130563271536
bord_de,-0.005358989683405841
rien_à,-0.014913223975277362
il_devoir,-0.006023857856362724
l’_enfant,-0.0020541627210155654
lieu_de,0.023369797097713366
être_ce,-0.0008999199503516099
bien_le,0.0074103144690290616
faire_il,-0.016150176007421427
dans_leur,0.01835950382828967
même_le,0.00509215698865052
au_lieu,0.039080120808106175
avoir_donné,0.008029828013492595
par_ce,0.014651949552145691
il_dire,-0.005091903563046737
être_pour,0.006566772423431153
que_celui,-0.0092686637366842
le_capitaine,-0.00026799338633369296
éter_à,-0.015438958152078495
voir_que,0.004263544883650701
son_cœur,-0.022324173318607452
avoir_besoin,-0.0032339628127378405
le_fois,-0.011352429196723964
jeune_femme,0.004387705209434256
mon_oncle,-0.012212937458753164
et_mon,0.013259213701605028
lui_me,0.0050351720969256915
à_fait,-0.004621866200813635
que_pour,-0.012787402288610828
le_mère,-0.012520937021272686
sur_mon,-0.018086364954176433
pour_ne,-0.010888213096424416
reprendre_le,0.004949062878233123
n'_être,0.0010465224366928113
pour_son,-0.0023321212501375924
venir_à,-0.006133218646684292
s’_asseoir,0.006957735946858394
même_temps,-0.02599264106022238
un_vieux,-0.005979780308651324
lequel_il,0.01847673300904068
un_geste,0.0008364562016247159
que_ça,0.016550688964256988
je_t’,0.006104336051467111
un_certain,0.022326326494861933
ce_fois,0.0009827429729496783
même_de,0.009717603171268411
lui_demander,-0.011007613358250871
on_lui,-0.011858581284178823
le_docteur,-0.013416872231388087
en_même,-0.03294276974673973
moi_qui,0.018249409733747415
le_savoir,-0.005854878404721157
cause_de,-0.011362980118097952
bien_qu’,0.018317176689649793
qu’_en,0.011432243987630089
maison_de,-0.0210490935088946
t’_avoir,0.006841570907467731
un_ton,-0.0023852083590227974
de_voir,-0.0008311605480606646
être_venir,0.01789006794942076
—_et,-0.011727449773466287
vous_être,-0.01606241494845557
travers_le,-0.005068234039986674
l’_hôtel,-0.0013955601145191582
de_moins,0.002510715225781448
être_qu’,0.0005393433446404829
–_eh,-0.017310541088688573
-_le,0.007981668767935839
avoir_mettre,-0.005134682659670158
pas_il,0.01501777447932092
lui_qui,0.0036907579532663324
je_devoir,-0.010940633945949888
si_bien,0.010796163268686676
un_nouveau,-0.005080478161178087
on_dire,0.0030150340311885767
passer_le,-0.008905969676482994
le_voiture,0.0065852121739358735
avoir_il,-0.004359946288243467
en_tout,-0.01356897173129125
de_m.,-0.03658880445947643
son_fils,-0.012244231497916001
lui_aller,-0.005663926448406565
on_voir,0.010107651367374971
est_-,0.004082216915630722
son_tête,0.013045482015127405
quant_à,0.01817639395557712
le_gens,0.017612827905374915
que_si,-0.006863994144310516
de_côté,0.012428280508708403
pas_et,0.00234342639878261
moi_même,0.015546717524351826
vous_l’,-0.001250546465749271
son_regard,0.005901064911827664
il_pas,0.016396244634746444
–_mon,-0.011630475655244308
le_prince,0.002178488161896026
ou_le,-0.007024599470181326
il_eût,-0.0022318953508733063
il_voir,-0.014631096340847005
pas_plus,0.022751324592281505
à_côté,-0.0001422510003896997
oeil_de,0.006443334967829239
à_me,-0.023043820714650106
pas_l’,0.009605034727688878
où_l’,0.01769990369744847
d’_en,-0.0025846933295899438
coin_de,0.009341415084625984
encore_le,-0.0025900775169696907
le_moindre,-0.015941077356941433
ce_petit,0.013751613683473834
de_fer,-0.013835846247693809
son_petit,0.0029906308899595576
depuis_le,0.0011126449443546564
plus_d’,-0.013714197661050812
éter_plus,0.01167978568477908
avoir_son,-0.0014195440402205585
le_force,0.02009854635135477
beaucoup_de,-0.010094218818428213
éter_de,0.0007026577676703533
main_et,-0.009450221938885497
mon_dieu,-0.006879843966852497
être_l’,0.005597644606660046
derrière_le,-0.012391865795821333
se_rendre,-0.03292113617597161
de_femme,0.022708543349293883
le_fille,0.011629057440849319
un_sourire,-0.009422947201043348
tête_de,-0.0070476278742948205
dans_lequel,0.003689030123577828
entendre_le,0.001779335847122878
le_soleil,-0.01338819038613069
le_regard,-0.009399406864326809
de_pari,0.008150786546107758
le_coup,0.0027066927833539313
répondit_le,0.04201234477037542
on_être,0.013091380055815267
comme_on,-0.003942556539001517
plus_grand,-0.001043827936649326
s’_agir,-0.003935062059395731
qui_pouvoir,-0.025050216493141823
aller_à,-0.005742300819346804
venir_d’,0.012100723494295678
que_cela,0.012777164975170782
le_un,0.00766963327820006
si_j’,0.0005236130938962734
un_enfant,0.0029658168121161985
aller_le,-0.004883731967602719
son_ami,-0.004685917162749646
ne_devoir,-0.01645745386503278
premièr_fois,-0.00518323247752777
pied_de,-0.0037553727362619636
de_vieux,0.004831165810716122
moi_et,0.008463322990887846
de_jeune,0.0070161943683730655
fin_de,0.008950204183161725
le_lumière,-0.028875374028179468
donner_le,-0.00922495155163358
lorsqu’_il,0.0034896322227149414
qui_aller,-0.018438447828753025
le_veille,0.015505901354190358
l’_esprit,0.0015387845040317784
y_être,0.012666180608347878
j’_y,-0.005886607677297547
plus_qu’,-0.01547330090299076
le_mur,0.010417360145034681
je_venir,-0.0010276630646300986
avoir_peur,-0.00933057240246173
qui_nous,0.013770339816072107
fille_de,-0.007163595526977218
jeter_un,0.005607882554212537
avec_l’,0.041264482165789616
ce_femme,-0.009549302777686076
nous_le,-0.024724288647312964
que_dans,0.019196060908430644
lui_venir,0.033164487967756416
de_roi,0.006230375845990635
son_lèvre,-0.025540832717403386
aller_vous,-0.028040629710727166
tu_n’,0.007385051875662993
au_-,0.005007012761917964
un_main,0.016115204452484044
le_corps,0.014713284606504196
sous_son,0.01564711214016926
où_je,-0.010613771835960172
chose_de,0.018834080450147648
–_non,0.01792124567009097
le_bouche,0.002143258058212108
le_chemin,-0.008597027695994325
un_tel,0.0018528419681997418
lui_de,0.016442913807582338
le_dernier,-0.004179075085041849
de_sang,-0.01890035353154832
sur_lequel,0.017244239240609378
avoir_encore,-0.0043614607948064535
et_me,0.0227659495866809
sous_un,0.005214608354768142
pouvoir_vous,0.011322527227943578
savoir_bien,-0.01239427367680675
et_faire,-0.009688398131327675
avoir_pour,0.034997551432719015
mon_vie,-0.005428024644739242
l’_idée,0.010506000705554526
le_bruit,-0.006045568280381789
le_prendre,-0.006253456341178102
femme_qui,-0.004012745276470492
comme_je,-0.018213232998720037
bruit_de,-0.008788961535112796
ce_jour,-0.02545046851781207
le_lui,-0.01729958061527501
de_an,0.021256574923732657
moment_de,0.015689109244150998
partie_de,0.015947512919423684
le_lettre,0.006827808649135485
il_étaier,0.013823235462377067
peu_à,0.0038221646411074235
être_très,-0.006266769969003776
et_quand,-0.029973358629991766
bien_de,-0.0031837835308698033
il_nous,-0.011257277096199203
s’_ouvrir,-0.022711057718883397
non_pas,0.015845560863930165
à_heure,0.015120798503993449
au_contraire,0.016437399044606903
en_s’,0.010207346950696312
le_enfant,-0.017279463803082002
le_épaule,0.011294473434069658
de_m’,-0.03315713885093063
qu’_avoir,-0.018697131214771366
le_pied,0.016472644180865657
loin_de,-0.01605298816133977
c’_est,0.00793078307093741
moi_le,0.02399717033898717
et_dont,0.006292623587476573
on_l’,-0.020757076796748725
de_homme,0.0010954054040622995
avoir_trouvé,0.0010265849138661634
on_s’,-0.015137659891496175
de_quoi,0.009724009839560148
parmi_le,-0.028149039147225892
regarder_le,0.025339025047270997
tout_mon,-0.015010979314477091
s’_étaier,-0.020566725983443064
et_plus,-0.0017113547405236203
éter_en,-0.006003846429755345
avoir_raison,-0.008695298711994582
être_donc,0.0009945877883023352
vous_pouvoir,0.0033366893568792647
monsieur_de,0.016146128924046797
le_mot,-0.003992849870780658
pas_en,-0.03937598672155179
le_moment,-0.017353843014402737
pas_je,0.010181389425128072
non_plus,0.026333015620075735
être_si,0.011213405366524263
prè_de,0.003901405923318766
être_trop,0.0007676899737675345
l’_ombre,-0.006732041621623782
pour_me,0.007951560731974894
pas_dire,0.015663011630220814
à_cause,-0.008235789412440278
pour_ce,-0.00657755312212976
avoir_que,-0.004523164447593734
pas_avoir,-0.010245632834471947
lui_aussi,0.027674524480289713
-_toi,-0.007782956617880872
de_chose,-0.0009407322927666755
le_bel,0.015002687083339827
me_avoir,0.013772904234420243
comme_s’,0.013103350305175399
être_un,0.0007322577478451595
long_de,0.015721739858011827
pas_lui,0.001259920145331285
il_prendre,-0.0007829055693393342
être_mon,-0.009081935228222185
entre_lui,0.008768170013489686
plus_en,0.007783782410252005
après_un,0.04227719129654225
le_dernière,0.0011417593119697185
même_pas,-0.026524053062042065
-_à-dire,0.011677180099295137
mais_c’,0.0031417002182385725
suivre_le,0.019598736014418902
et_par,0.018656459704054024
celui_que,0.004006773872754119
à_quelque,0.0057947723647713304
son_chambre,0.017880440287333543
d’_où,-0.007702012143893348
être_dans,-0.00981493022229395
le_silence,-0.007358463450292665
vous_aller,-0.00527325444719089
coup_d’,0.004485189850344199
rien_ne,-0.01881524985946857
se_laisser,-0.008811188370420928
tu_me,0.02991483655568618
en_plein,-0.014947393963109696
le_reste,-0.008254755231358308
il_savoir,-0.019848778906661625
nous_n’,0.01497525189654103
un_long,0.0009074952371512791
à_s’,-0.01365077991896413
l’_œil,-0.0027223851033758737
le_dos,0.019736927264050567
dire_–,-0.009624307187575211
et_on,-0.00015962072173279055
prendre_son,-0.016208760057742938
éter_bien,-0.014198459856604461
l’_escalier,0.006594455929305787
dont_lui,-0.024122091458868244
de_feu,0.015729811522740163
autre_chose,0.009736392381192897
sans_le,-0.013550922798521128
le_droit,-0.00598552174278249
comme_ça,0.01640550861406287
ainsi_que,-0.015607328738007907
ne_falloir,0.009169422542730715
comme_vous,-0.0027678336778069893
être_le,-0.0007178394315344382
le_parole,0.011334259599019243
le_vicomte,-0.019761569208198146
car_le,-0.004275695113521098
puis_le,0.0015746168365555475
savoir_ce,0.0012827827226618042
femme_et,0.018339980852628543
pendant_que,-0.01757854412624691
avoir_entendre,-0.02262816899346953
que_par,0.022892141315495246
le_baron,0.030803407417615773
force_de,-0.03041622778904359
souvenir_de,0.000804320386904788
y_en,0.000982561223315777
personne_ne,-0.04443790183004228
qui_devoir,0.00778461774585549
ne_comprendre,0.004175427824302775
eût_été,-0.010290086460874143
tour_de,-0.025742834620132958
aller_pas,-0.009505304429681173
le_peine,0.005287111629626205
être_toujours,-0.015538288681059456
faire_ce,0.0456972668685185
d’_aller,0.019437564790035222
je_dire,0.01755615403322538
d’_eau,0.009634316292140573
et_au,-0.007955701141225263
le_pièce,0.0007086042924860106
toujours_le,0.006506919424922509
trouver_un,0.00629505504845896
être_lui,0.0025789987203982743
en_plus,0.015622912406425398
plus_rien,-0.009073621870393652
être_encore,0.027421674291411267
